,PROPERTY_ID,DATE,WiFi Occupants,Workpoint Capacity
11330,AUBALLAR,2014-01-14,0,336
11331,CNZGCDBW,2014-01-13,0,2833
11332,AUBALLAR,2014-01-13,0,336
11333,AUBALLAR,2014-01-10,0,336
11334,CNZGCDBW,2014-01-10,0,2833
11335,AUBALLAR,2014-01-09,0,336
11336,CNZGCDBW,2014-01-09,0,2833
11337,CNZGCDBW,2014-01-08,0,2833
11338,AUBALLAR,2014-01-08,0,336
11339,CNZGCDBW,2014-01-07,0,2833
11340,AUBALLAR,2014-01-07,0,336
11341,CNZGCDBW,2014-01-06,0,2833
11342,AUBALLAR,2014-01-06,0,336
11343,CNZGCDBW,2014-01-03,0,2833
11344,AUBALLAR,2014-01-03,0,336
11345,CNZGCDBW,2014-01-02,0,2833
11346,AUBALLAR,2014-01-02,0,336
11347,AUBALLAR,2014-01-01,0,336
11348,CNZGCDBW,2014-01-01,0,2833
11349,CNZGCDBW,2013-12-31,0,2833
11350,AUBALLAR,2013-12-31,0,336
11351,AUBALLAR,2013-12-30,0,336
11352,CNZGCDBW,2013-12-30,0,2833
11353,CNZGCDBW,2013-12-27,0,2833
11354,AUBALLAR,2013-12-27,0,336
11355,AUBALLAR,2013-12-26,0,336
11356,CNZGCDBW,2013-12-26,0,2833
11357,AUBALLAR,2013-12-25,0,336
11358,CNZGCDBW,2013-12-25,0,2833
11359,AUBALLAR,2013-12-24,0,336
11360,CNZGCDBW,2013-12-24,0,2833
11361,AUBALLAR,2013-12-23,0,336
11362,CNZGCDBW,2013-12-23,0,2833
11363,AUBALLAR,2013-12-20,0,336
11364,CNZGCDBW,2013-12-20,0,2833
11365,CNZGCDBW,2013-12-19,0,2833
11366,AUBALLAR,2013-12-19,0,336
11367,CNZGCDBW,2013-12-18,0,2833
11368,AUBALLAR,2013-12-18,0,336
11369,AUBALLAR,2013-12-17,0,336
11370,CNZGCDBW,2013-12-17,0,2833
11371,CNZGCDBW,2013-12-16,0,2833
11372,AUBALLAR,2013-12-16,0,336
11373,CNZGCDBW,2013-12-13,0,2833
11374,AUBALLAR,2013-12-13,0,336
11375,CNZGCDBW,2013-12-12,0,2833
11376,AUBALLAR,2013-12-12,0,336
11377,AUBALLAR,2013-12-11,0,336
11378,CNZGCDBW,2013-12-11,0,2833
11379,CNZGCDBW,2013-12-10,0,2833
11380,AUBALLAR,2013-12-10,0,336
11381,AUBALLAR,2013-12-09,0,336
11382,CNZGCDBW,2013-12-09,0,2833
11383,AUBALLAR,2013-12-06,0,336
11384,CNZGCDBW,2013-12-06,0,2833
11385,CNZGCDBW,2013-12-05,0,2833
11386,AUBALLAR,2013-12-05,0,336
11387,AUBALLAR,2013-12-04,0,336
11388,CNZGCDBW,2013-12-04,0,2833
11389,AUBALLAR,2013-12-03,0,336
11390,CNZGCDBW,2013-12-03,0,2833
11391,AUBALLAR,2013-12-02,0,336
11392,CNZGCDBW,2013-12-02,0,2833
11393,AUBALLAR,2013-11-29,0,336
11394,CNZGCDBW,2013-11-29,0,2833
11395,AUBALLAR,2013-11-28,0,336
11396,CNZGCDBW,2013-11-28,0,2833
11397,CNZGCDBW,2013-11-27,0,2833
11398,AUBALLAR,2013-11-27,0,336
11399,CNZGCDBW,2013-11-26,0,2833
11400,AUBALLAR,2013-11-26,0,336
11401,AUBALLAR,2013-11-25,0,336
11402,CNZGCDBW,2013-11-25,0,2833
11403,AUBALLAR,2013-11-22,0,336
11404,CNZGCDBW,2013-11-22,0,2833
11405,CNZGCDBW,2013-11-21,0,2833
11406,AUBALLAR,2013-11-21,0,336
11407,AUBALLAR,2013-11-20,0,336
11408,CNZGCDBW,2013-11-20,0,2833
11409,CNZGCDBW,2013-11-19,0,2833
11410,AUBALLAR,2013-11-19,0,336
11411,AUBALLAR,2013-11-18,0,336
11412,CNZGCDBW,2013-11-18,0,2833
11413,CNZGCDBW,2013-11-15,0,2833
11414,AUBALLAR,2013-11-15,0,336
11415,AUBALLAR,2013-11-14,0,336
11416,CNZGCDBW,2013-11-14,0,2833
11417,AUBALLAR,2013-11-13,0,336
11418,CNZGCDBW,2013-11-13,0,2833
11419,CNZGCDBW,2013-11-12,0,2833
11420,AUBALLAR,2013-11-12,0,336
11421,CNZGCDBW,2013-11-11,0,2833
11422,AUBALLAR,2013-11-11,0,336
11423,AUBALLAR,2013-11-08,0,336
11424,CNZGCDBW,2013-11-08,0,2833
11425,AUBALLAR,2013-11-07,0,336
11426,CNZGCDBW,2013-11-07,0,2833
11427,CNZGCDBW,2013-11-06,0,2833
11428,AUBALLAR,2013-11-06,0,336
11429,AUBALLAR,2013-11-05,0,336
11430,CNZGCDBW,2013-11-05,0,2833
11431,CNZGCDBW,2013-11-04,0,2833
11432,AUBALLAR,2013-11-04,0,336
11433,AUBALLAR,2013-11-01,0,336
11434,CNZGCDBW,2013-11-01,0,2833
11435,CNZGCDBW,2013-10-31,0,2833
11436,AUBALLAR,2013-10-31,0,336
11437,AUBALLAR,2013-10-30,0,336
11438,CNZGCDBW,2013-10-30,0,2833
11439,AUBALLAR,2013-10-29,0,336
11440,CNZGCDBW,2013-10-29,0,2833
11441,CNZGCDBW,2013-10-28,0,2833
11442,AUBALLAR,2013-10-28,0,336
11443,CNZGCDBW,2013-10-25,0,2833
11444,AUBALLAR,2013-10-25,0,336
11445,AUBALLAR,2013-10-24,0,336
11446,CNZGCDBW,2013-10-24,0,2833
11447,AUBALLAR,2013-10-23,0,336
11448,CNZGCDBW,2013-10-23,0,2833
11449,AUBALLAR,2013-10-22,0,336
11450,CNZGCDBW,2013-10-22,0,2833
11451,AUBALLAR,2013-10-21,0,336
11452,CNZGCDBW,2013-10-21,0,2833
11453,AUBALLAR,2013-10-18,0,336
11454,CNZGCDBW,2013-10-18,0,2833
11455,AUBALLAR,2013-10-17,0,336
11456,CNZGCDBW,2013-10-17,0,2833
11457,CNZGCDBW,2013-10-16,0,2833
11458,AUBALLAR,2013-10-16,0,336
11459,AUBALLAR,2013-10-15,0,336
11460,CNZGCDBW,2013-10-15,0,2833
11461,CNZGCDBW,2013-10-14,0,2833
11462,AUBALLAR,2013-10-14,0,336
11463,CNZGCDBW,2013-10-11,0,2833
11464,AUBALLAR,2013-10-11,0,336
11465,CNZGCDBW,2013-10-10,0,2833
11466,AUBALLAR,2013-10-10,0,336
11467,CNZGCDBW,2013-10-09,0,2833
11468,AUBALLAR,2013-10-09,0,336
11469,CNZGCDBW,2013-10-08,0,2833
11470,AUBALLAR,2013-10-08,0,336
11471,AUBALLAR,2013-10-07,0,336
11472,CNZGCDBW,2013-10-07,0,2833
11473,AUBALLAR,2013-10-04,0,336
11474,AUBALLAR,2013-10-03,0,336
11475,AUBALLAR,2013-10-02,0,336
11476,CNZGCDBW,2013-10-02,0,2833
11477,AUBALLAR,2013-10-01,0,336
11478,CNZGCDBW,2013-10-01,0,2833
11479,AUBALLAR,2013-09-30,0,336
11480,CNZGCDBW,2013-09-30,0,2833
11481,CNZGCDBW,2013-09-27,0,2833
11482,AUBALLAR,2013-09-27,0,336
11483,CNZGCDBW,2013-09-26,0,2833
11484,AUBALLAR,2013-09-26,0,336
11485,AUBALLAR,2013-09-25,0,336
11486,CNZGCDBW,2013-09-25,0,2833
11487,AUBALLAR,2013-09-24,0,336
11488,CNZGCDBW,2013-09-24,0,2833
11489,AUBALLAR,2013-09-23,0,336
11490,CNZGCDBW,2013-09-23,0,2833
11491,AUBALLAR,2013-09-20,0,336
11492,CNZGCDBW,2013-09-20,0,2833
11493,AUBALLAR,2013-09-19,0,336
11494,CNZGCDBW,2013-09-19,0,2833
11495,CNZGCDBW,2013-09-18,0,2833
11496,AUBALLAR,2013-09-18,0,336
11497,CNZGCDBW,2013-09-17,0,2833
11498,AUBALLAR,2013-09-17,0,336
11499,AUBALLAR,2013-09-16,0,336
11500,CNZGCDBW,2013-09-16,0,2833
11501,AUBALLAR,2013-09-13,0,336
11502,CNZGCDBW,2013-09-13,0,2833
11503,AUBALLAR,2013-09-12,0,336
11504,CNZGCDBW,2013-09-12,0,2833
11505,AUBALLAR,2013-09-11,0,336
11506,CNZGCDBW,2013-09-11,0,2833
11507,AUBALLAR,2013-09-10,0,336
11508,CNZGCDBW,2013-09-10,0,2833
11509,AUBALLAR,2013-09-09,0,336
11510,CNZGCDBW,2013-09-09,0,2833
11511,CNZGCDBW,2013-09-06,0,2833
11512,AUBALLAR,2013-09-06,0,336
11513,AUBALLAR,2013-09-05,0,336
11514,CNZGCDBW,2013-09-05,0,2833
11515,CNZGCDBW,2013-09-04,0,2833
11516,AUBALLAR,2013-09-04,0,336
11517,CNZGCDBW,2013-09-03,0,2833
11518,AUBALLAR,2013-09-03,0,336
11519,CNZGCDBW,2013-09-02,0,2833
11520,AUBALLAR,2013-09-02,0,336
11521,CNZGCDBW,2013-08-30,0,2833
11522,AUBALLAR,2013-08-30,0,336
11523,AUBALLAR,2013-08-29,0,336
11524,CNZGCDBW,2013-08-29,0,2833
11525,CNZGCDBW,2013-08-28,0,2833
11526,AUBALLAR,2013-08-28,0,336
11527,CNZGCDBW,2013-08-27,0,2833
11528,AUBALLAR,2013-08-27,0,336
11529,CNZGCDBW,2013-08-26,0,2833
11530,AUBALLAR,2013-08-26,0,336
11531,AUBALLAR,2013-08-23,0,336
11532,CNZGCDBW,2013-08-23,0,2833
11533,CNZGCDBW,2013-08-22,0,2833
11534,AUBALLAR,2013-08-22,0,336
11535,CNZGCDBW,2013-08-21,0,2833
11536,AUBALLAR,2013-08-21,0,336
11537,CNZGCDBW,2013-08-20,0,2833
11538,AUBALLAR,2013-08-20,0,336
11539,CNZGCDBW,2013-08-19,0,2833
11540,AUBALLAR,2013-08-19,0,336
11541,CNZGCDBW,2013-08-16,0,2833
11542,AUBALLAR,2013-08-16,0,336
11543,AUBALLAR,2013-08-15,0,336
11544,CNZGCDBW,2013-08-15,0,2833
11545,CNZGCDBW,2013-08-14,0,2833
11546,AUBALLAR,2013-08-14,0,336
11547,CNZGCDBW,2013-08-13,0,2833
11548,AUBALLAR,2013-08-13,0,336
11549,AUBALLAR,2013-08-12,0,336
11550,CNZGCDBW,2013-08-12,0,2833
11551,AUBALLAR,2013-08-09,0,336
11552,CNZGCDBW,2013-08-09,0,2833
11553,AUBALLAR,2013-08-08,0,336
11554,CNZGCDBW,2013-08-08,0,2833
11555,AUBALLAR,2013-08-07,0,336
11556,CNZGCDBW,2013-08-07,0,2833
11557,AUBALLAR,2013-08-06,0,336
11558,CNZGCDBW,2013-08-06,0,2833
11559,CNZGCDBW,2013-08-05,0,2833
11560,AUBALLAR,2013-08-05,0,336
11561,CNZGCDBW,2013-08-02,0,2833
11562,AUBALLAR,2013-08-02,0,336
11563,AUBALLAR,2013-08-01,0,336
11564,CNZGCDBW,2013-08-01,0,2833
11565,AUBALLAR,2013-07-31,0,336
11566,CNZGCDBW,2013-07-31,0,2833
11567,AUBALLAR,2013-07-30,0,336
11568,CNZGCDBW,2013-07-30,0,2833
11569,AUBALLAR,2013-07-29,0,336
11570,CNZGCDBW,2013-07-29,0,2833
11571,AUBALLAR,2013-07-26,0,336
11572,CNZGCDBW,2013-07-26,0,2833
11573,CNZGCDBW,2013-07-25,0,2833
11574,AUBALLAR,2013-07-25,0,336
11575,AUBALLAR,2013-07-24,0,336
11576,CNZGCDBW,2013-07-24,0,2833
11577,AUBALLAR,2013-07-23,0,336
11578,CNZGCDBW,2013-07-23,0,2833
11579,AUBALLAR,2013-07-22,0,336
11580,CNZGCDBW,2013-07-22,0,2833
11581,AUBALLAR,2013-07-19,0,336
11582,CNZGCDBW,2013-07-19,0,2833
11583,CNZGCDBW,2013-07-18,0,2833
11584,AUBALLAR,2013-07-18,0,336
11585,AUBALLAR,2013-07-17,0,336
11586,CNZGCDBW,2013-07-17,0,2833
11587,CNZGCDBW,2013-07-16,0,2833
11588,AUBALLAR,2013-07-16,0,336
11589,AUBALLAR,2013-07-15,0,336
11590,CNZGCDBW,2013-07-15,0,2833
11591,CNZGCDBW,2013-07-12,0,2833
11592,AUBALLAR,2013-07-12,0,336
11593,AUBALLAR,2013-07-11,0,336
11594,CNZGCDBW,2013-07-11,0,2833
11595,AUBALLAR,2013-07-10,0,336
11596,CNZGCDBW,2013-07-10,0,2833
11597,AUBALLAR,2013-07-09,0,336
11598,CNZGCDBW,2013-07-09,0,2833
11599,CNZGCDBW,2013-07-08,0,2833
11600,AUBALLAR,2013-07-08,0,336
11601,AUBALLAR,2013-07-05,0,336
11602,CNZGCDBW,2013-07-05,0,2833
11603,CNZGCDBW,2013-07-04,0,2833
11604,AUBALLAR,2013-07-04,0,336
11605,AUBALLAR,2013-07-03,0,336
11606,CNZGCDBW,2013-07-03,0,2833
11607,CNZGCDBW,2013-07-02,0,2833
11608,AUBALLAR,2013-07-02,0,336
11609,CNZGCDBW,2013-07-01,0,2833
11610,AUBALLAR,2013-07-01,0,336
11611,AUBALLAR,2013-06-28,0,336
11612,CNZGCDBW,2013-06-28,0,2833
11613,AUBALLAR,2013-06-27,0,336
11614,CNZGCDBW,2013-06-27,0,2833
11615,CNZGCDBW,2013-06-26,0,2833
11616,AUBALLAR,2013-06-26,0,336
11617,CNZGCDBW,2013-06-25,0,2833
11618,AUBALLAR,2013-06-25,0,336
11619,AUBALLAR,2013-06-24,0,336
11620,CNZGCDBW,2013-06-24,0,2833
11621,AUBALLAR,2013-06-21,0,336
11622,CNZGCDBW,2013-06-21,0,2833
11623,AUBALLAR,2013-06-20,0,336
11624,CNZGCDBW,2013-06-20,0,2833
11625,CNZGCDBW,2013-06-19,0,2833
11626,AUBALLAR,2013-06-19,0,336
11627,AUBALLAR,2013-06-18,0,336
11628,CNZGCDBW,2013-06-18,0,2833
11629,CNZGCDBW,2013-06-17,0,2833
11630,AUBALLAR,2013-06-17,0,336
11631,AUBALLAR,2013-06-14,0,336
11632,CNZGCDBW,2013-06-14,0,2833
11633,AUBALLAR,2013-06-13,0,336
11634,CNZGCDBW,2013-06-13,0,2833
11635,AUBALLAR,2013-06-12,0,336
11636,CNZGCDBW,2013-06-12,0,2833
11637,CNZGCDBW,2013-06-11,0,2833
11638,AUBALLAR,2013-06-11,0,336
11639,CNZGCDBW,2013-06-10,0,2833
11640,AUBALLAR,2013-06-10,0,336
11641,AUBALLAR,2013-06-07,0,336
11642,CNZGCDBW,2013-06-07,0,2833
11643,AUBALLAR,2013-06-06,0,336
11644,CNZGCDBW,2013-06-06,0,2833
11645,AUBALLAR,2013-06-05,0,336
11646,CNZGCDBW,2013-06-05,0,2833
11647,CNZGCDBW,2013-06-04,0,2833
11648,AUBALLAR,2013-06-04,0,336
11649,AUBALLAR,2013-06-03,0,336
11650,CNZGCDBW,2013-06-03,0,2833
11651,AUBALLAR,2013-05-31,0,336
11652,CNZGCDBW,2013-05-31,0,2833
11653,CNZGCDBW,2013-05-30,0,2833
11654,AUBALLAR,2013-05-30,0,336
11655,AUBALLAR,2013-05-29,0,336
11656,CNZGCDBW,2013-05-29,0,2833
11657,AUBALLAR,2013-05-28,0,336
11658,CNZGCDBW,2013-05-28,0,2833
11659,CNZGCDBW,2013-05-27,0,2833
11660,AUBALLAR,2013-05-27,0,336
11661,CNZGCDBW,2013-05-24,0,2833
11662,AUBALLAR,2013-05-24,0,336
11663,CNZGCDBW,2013-05-23,0,2833
11664,AUBALLAR,2013-05-23,0,336
11665,AUBALLAR,2013-05-22,0,336
11666,CNZGCDBW,2013-05-22,0,2833
11667,CNZGCDBW,2013-05-21,0,2833
11668,AUBALLAR,2013-05-21,0,336
11669,AUBALLAR,2013-05-20,0,336
11670,CNZGCDBW,2013-05-20,0,2833
11671,AUBALLAR,2013-05-17,0,336
11672,CNZGCDBW,2013-05-17,0,2833
11673,CNZGCDBW,2013-05-16,0,2833
11674,AUBALLAR,2013-05-16,0,336
11675,AUBALLAR,2013-05-15,0,336
11676,CNZGCDBW,2013-05-15,0,2833
11677,CNZGCDBW,2013-05-14,0,2833
11678,AUBALLAR,2013-05-14,0,336
11679,AUBALLAR,2013-05-13,0,336
11680,CNZGCDBW,2013-05-13,0,2833
11681,CNZGCDBW,2013-05-10,0,2833
11682,AUBALLAR,2013-05-10,0,336
11683,AUBALLAR,2013-05-09,0,336
11684,CNZGCDBW,2013-05-09,0,2833
11685,CNZGCDBW,2013-05-08,0,2833
11686,AUBALLAR,2013-05-08,0,336
11687,AUBALLAR,2013-05-07,0,336
11688,CNZGCDBW,2013-05-07,0,2833
11689,AUBALLAR,2013-05-06,0,336
11690,CNZGCDBW,2013-05-06,0,2833
11691,CNZGCDBW,2013-05-03,0,2833
11692,AUBALLAR,2013-05-03,0,336
11693,AUBALLAR,2013-05-02,0,336
11694,CNZGCDBW,2013-05-02,0,2833
11695,CNZGCDBW,2013-05-01,0,2833
11696,AUBALLAR,2013-05-01,0,336
11697,AUBALLAR,2013-04-30,0,336
11698,CNZGCDBW,2013-04-30,0,2833
11699,AUBALLAR,2013-04-29,0,336
11700,CNZGCDBW,2013-04-29,0,2833
11701,AUBALLAR,2013-04-26,0,336
11702,CNZGCDBW,2013-04-26,0,2833
11703,CNZGCDBW,2013-04-25,0,2833
11704,AUBALLAR,2013-04-25,0,336
11705,AUBALLAR,2013-04-24,0,336
11706,CNZGCDBW,2013-04-24,0,2833
11707,CNZGCDBW,2013-04-23,0,2833
11708,AUBALLAR,2013-04-23,0,336
11709,AUBALLAR,2013-04-22,0,336
11710,CNZGCDBW,2013-04-22,0,2833
11711,AUBALLAR,2013-04-19,0,336
11712,CNZGCDBW,2013-04-19,0,2833
11713,CNZGCDBW,2013-04-18,0,2833
11714,AUBALLAR,2013-04-18,0,336
11715,CNZGCDBW,2013-04-17,0,2833
11716,AUBALLAR,2013-04-17,0,336
11717,AUBALLAR,2013-04-16,0,336
11718,CNZGCDBW,2013-04-16,0,2833
11719,AUBALLAR,2013-04-15,0,336
11720,CNZGCDBW,2013-04-15,0,2833
11721,AUBALLAR,2013-04-12,0,336
11722,CNZGCDBW,2013-04-12,0,2833
11723,AUBALLAR,2013-04-11,0,336
11724,CNZGCDBW,2013-04-11,0,2833
11725,AUBALLAR,2013-04-10,0,336
11726,AUBALLAR,2013-04-09,0,336
11727,AUBALLAR,2013-04-08,0,336
11728,AUBALLAR,2013-04-05,0,336
11729,AUBALLAR,2013-04-04,0,336
11730,AUBALLAR,2013-04-03,0,336
11731,AUBALLAR,2013-04-02,0,336
11732,AUBALLAR,2013-04-01,0,336
11733,AUBALLAR,2013-03-29,0,336
11734,AUBALLAR,2013-03-28,0,336
11735,AUBALLAR,2013-03-27,0,336
11736,AUBALLAR,2013-03-26,0,336
11737,AUBALLAR,2013-03-25,0,336
11738,AUBALLAR,2013-03-22,0,336
11739,AUBALLAR,2013-03-21,0,336
11740,AUBALLAR,2013-03-20,0,336
11741,AUBALLAR,2013-03-19,0,336
11742,AUBALLAR,2013-03-18,0,336
11743,AUBALLAR,2013-03-15,0,336
11744,AUBALLAR,2013-03-14,0,336
11745,AUBALLAR,2013-03-13,0,336
11746,AUBALLAR,2013-03-12,0,336
11747,AUBALLAR,2013-03-11,0,336
11748,AUBALLAR,2013-03-08,0,336
11749,AUBALLAR,2013-03-07,0,336
11750,AUBALLAR,2013-03-06,0,336
11751,AUBALLAR,2013-03-05,0,336
11752,AUBALLAR,2013-03-04,0,336
11753,AUBALLAR,2013-03-01,0,336
11754,AUBALLAR,2013-02-28,0,336
11755,AUBALLAR,2013-02-27,0,336
11756,AUBALLAR,2013-02-26,0,336
11757,AUBALLAR,2013-02-25,0,336
11758,AUBALLAR,2013-02-22,0,336
11759,AUBALLAR,2013-02-21,0,336
11760,AUBALLAR,2013-02-20,0,336
11761,AUBALLAR,2013-02-19,0,336
11762,AUBALLAR,2013-02-18,0,336
11763,AUBALLAR,2013-02-15,0,336
11764,AUBALLAR,2013-02-14,0,336
11765,AUBALLAR,2013-02-13,0,336
11766,AUBALLAR,2013-02-12,0,336
11767,AUBALLAR,2013-02-11,0,336
11768,AUBALLAR,2013-02-08,0,336
11769,AUBALLAR,2013-02-07,0,336
11770,AUBALLAR,2013-02-06,0,336
11771,AUBALLAR,2013-02-05,0,336
11772,AUBALLAR,2013-02-04,0,336
11773,AUBALLAR,2013-02-01,0,336
11774,AUBALLAR,2013-01-31,0,336
11775,AUBALLAR,2013-01-30,0,336
11776,AUBALLAR,2013-01-29,0,336
11777,AUBALLAR,2013-01-28,0,336
11778,AUBALLAR,2013-01-25,0,336
11779,AUBALLAR,2013-01-24,0,336
11780,AUBALLAR,2013-01-23,0,336
11781,AUBALLAR,2013-01-22,0,336
11782,AUBALLAR,2013-01-21,0,336
11783,AUBALLAR,2013-01-18,0,336
11784,AUBALLAR,2013-01-17,0,336
11785,AUBALLAR,2013-01-16,0,336
11786,AUBALLAR,2013-01-15,0,336
11787,AUBALLAR,2013-01-14,0,336
11788,AUBALLAR,2013-01-11,0,336
11789,AUBALLAR,2013-01-10,0,336
11790,AUBALLAR,2013-01-09,0,336
11791,AUBALLAR,2013-01-08,0,336
11792,AUBALLAR,2013-01-07,0,336
11793,AUBALLAR,2013-01-04,0,336
11794,AUBALLAR,2013-01-03,0,336
11795,AUBALLAR,2013-01-02,0,336
11796,AUBALLAR,2013-01-01,0,336
11797,AUBALLAR,2012-12-31,0,336
11798,AUBALLAR,2012-12-28,0,336
11799,AUBALLAR,2012-12-27,0,336
11800,AUBALLAR,2012-12-26,0,336
11801,AUBALLAR,2012-12-24,0,336
11802,AUBALLAR,2012-12-21,0,336
11803,AUBALLAR,2012-12-20,0,336
11804,AUBALLAR,2012-12-19,0,336
11805,AUBALLAR,2012-12-18,0,336
11806,AUBALLAR,2012-12-17,0,336
11807,AUBALLAR,2012-12-14,0,336
11808,AUBALLAR,2012-12-13,0,336
11809,AUBALLAR,2012-12-12,0,336
11810,AUBALLAR,2012-12-11,0,336
11811,AUBALLAR,2012-12-10,0,336
11812,AUBALLAR,2012-12-07,0,336
11813,AUBALLAR,2012-12-06,0,336
11814,AUBALLAR,2012-12-05,0,336
11815,AUBALLAR,2012-12-04,0,336
11816,AUBALLAR,2012-12-03,0,336
11817,AUBALLAR,2012-11-30,0,336
11818,AUBALLAR,2012-11-29,0,336
11819,AUBALLAR,2012-11-28,0,336
11820,AUBALLAR,2012-11-27,0,336
11821,AUBALLAR,2012-11-26,0,336
11822,AUBALLAR,2012-11-23,0,336
11823,AUBALLAR,2012-11-22,0,336
11824,AUBALLAR,2012-11-21,0,336
11825,AUBALLAR,2012-11-20,0,336
11826,AUBALLAR,2012-11-19,0,336
11827,AUBALLAR,2012-11-16,0,336
11828,AUBALLAR,2012-11-15,0,336
11829,AUBALLAR,2012-11-14,0,336
11830,AUBALLAR,2012-11-13,0,336
11831,AUBALLAR,2012-11-12,0,336
11832,AUBALLAR,2012-11-09,0,336
11833,AUBALLAR,2012-11-08,0,336
11834,AUBALLAR,2012-11-07,0,336
11835,AUBALLAR,2012-11-06,0,336
11836,AUBALLAR,2012-11-05,0,336
11837,AUBALLAR,2012-11-02,0,336
11838,AUBALLAR,2012-11-01,0,336
11839,AUBALLAR,2012-10-31,0,336
11840,AUBALLAR,2012-10-30,0,336
11841,AUBALLAR,2012-10-29,0,336
11842,AUBALLAR,2012-10-26,0,336
11843,AUBALLAR,2012-10-25,0,336
11844,AUBALLAR,2012-10-24,0,336
11845,AUBALLAR,2012-10-23,0,336
11846,AUBALLAR,2012-10-22,0,336
11847,AUBALLAR,2012-10-19,0,336
11848,AUBALLAR,2012-10-18,0,336
11849,AUBALLAR,2012-10-17,0,336
11850,AUBALLAR,2012-10-16,0,336
11851,AUBALLAR,2012-10-15,0,336
11852,AUBALLAR,2012-10-12,0,336
11853,AUBALLAR,2012-10-11,0,336
11854,AUBALLAR,2012-10-10,0,336
11855,AUBALLAR,2012-10-09,0,336
11856,AUBALLAR,2012-10-08,0,336
11857,AUBALLAR,2012-10-05,0,336
11858,AUBALLAR,2012-10-04,0,336
11859,AUBALLAR,2012-10-03,0,336
11860,AUBALLAR,2012-10-02,0,336
11861,AUBALLAR,2012-10-01,0,336
11862,AUBALLAR,2012-09-28,0,336
11863,AUBALLAR,2012-09-27,0,336
11864,AUBALLAR,2012-09-26,0,336
11865,CNZGCDBW,2012-09-26,0,2833
11866,AUBALLAR,2012-09-25,0,336
11867,CNZGCDBW,2012-09-25,0,2833
11868,AUBALLAR,2012-09-24,0,336
11869,CNZGCDBW,2012-09-24,0,2833
11870,CNZGCDBW,2012-09-21,0,2833
11871,AUBALLAR,2012-09-21,0,336
11872,CNZGCDBW,2012-09-20,0,2833
11873,AUBALLAR,2012-09-20,0,336
11874,CNZGCDBW,2012-09-19,0,2833
11875,AUBALLAR,2012-09-19,0,336
11876,CNZGCDBW,2012-09-18,0,2833
11877,AUBALLAR,2012-09-18,0,336
11878,AUBALLAR,2012-09-17,0,336
11879,CNZGCDBW,2012-09-17,0,2833
11880,AUBALLAR,2012-09-14,0,336
11881,CNZGCDBW,2012-09-14,0,2833
11882,AUBALLAR,2012-09-13,0,336
11883,CNZGCDBW,2012-09-13,0,2833
11884,AUBALLAR,2012-09-12,0,336
11885,CNZGCDBW,2012-09-12,0,2833
11886,AUBALLAR,2012-09-11,0,336
11887,CNZGCDBW,2012-09-11,0,2833
11888,AUBALLAR,2012-09-10,0,336
11889,CNZGCDBW,2012-09-10,0,2833
11890,CNZGCDBW,2012-09-07,0,2833
11891,AUBALLAR,2012-09-07,0,336
11892,AUBALLAR,2012-09-06,0,336
11893,CNZGCDBW,2012-09-06,0,2833
11894,CNZGCDBW,2012-09-05,0,2833
11895,AUBALLAR,2012-09-05,0,336
11896,AUBALLAR,2012-09-04,0,336
11897,CNZGCDBW,2012-09-04,0,2833
11898,CNZGCDBW,2012-09-03,0,2833
11899,AUBALLAR,2012-09-03,0,336
11900,CNZGCDBW,2012-08-31,0,2833
11901,AUBALLAR,2012-08-31,0,336
11902,AUBALLAR,2012-08-30,0,336
11903,CNZGCDBW,2012-08-30,0,2833
11904,CNZGCDBW,2012-08-29,0,2833
11905,AUBALLAR,2012-08-29,0,336
11906,AUBALLAR,2012-08-28,0,336
11907,CNZGCDBW,2012-08-28,0,2833
11908,CNZGCDBW,2012-08-27,0,2833
11909,AUBALLAR,2012-08-27,0,336
11910,AUBALLAR,2012-08-24,0,336
11911,CNZGCDBW,2012-08-24,0,2833
11912,AUBALLAR,2012-08-23,0,336
11913,CNZGCDBW,2012-08-23,0,2833
11914,CNZGCDBW,2012-08-22,0,2833
11915,AUBALLAR,2012-08-22,0,336
11916,CNZGCDBW,2012-08-21,0,2833
11917,AUBALLAR,2012-08-21,0,336
11918,AUBALLAR,2012-08-20,0,336
11919,CNZGCDBW,2012-08-20,0,2833
11920,AUBALLAR,2012-08-17,0,336
11921,CNZGCDBW,2012-08-17,0,2833
11922,AUBALLAR,2012-08-16,0,336
11923,CNZGCDBW,2012-08-16,0,2833
11924,CNZGCDBW,2012-08-15,0,2833
11925,AUBALLAR,2012-08-15,0,336
11926,CNZGCDBW,2012-08-14,0,2833
11927,AUBALLAR,2012-08-14,0,336
11928,AUBALLAR,2012-08-13,0,336
11929,CNZGCDBW,2012-08-13,0,2833
11930,AUBALLAR,2012-08-10,0,336
11931,CNZGCDBW,2012-08-10,0,2833
11932,AUBALLAR,2012-08-09,0,336
11933,CNZGCDBW,2012-08-09,0,2833
11934,AUBALLAR,2012-08-08,0,336
11935,CNZGCDBW,2012-08-08,0,2833
11936,AUBALLAR,2012-08-07,0,336
11937,CNZGCDBW,2012-08-07,0,2833
11938,CNZGCDBW,2012-08-06,0,2833
11939,AUBALLAR,2012-08-06,0,336
11940,CNZGCDBW,2012-08-03,0,2833
11941,AUBALLAR,2012-08-03,0,336
11942,AUBALLAR,2012-08-02,0,336
